,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
4035,1963,2592,-81,42,2017,0,True
4036,1962,8868,-99,26,2018,0,False
4037,1967,8639,-84,26,2017,0,False
4038,2011,6874,-99,38,2016,0,True
4039,1957,8262,-86,21,2016,0,False
4040,1926,9692,-86,37,2018,0,False
4041,1974,5526,-97,28,2018,1,True
4042,1939,9622,-87,28,2016,1,True
4043,1988,7470,-82,29,2017,0,False
4044,1993,3518,-97,25,2016,0,True
4045,1933,9545,-97,46,2018,0,False
4046,1991,9792,-97,25,2017,1,False
4047,1934,6588,-84,21,2018,1,False
4048,2005,6908,-95,42,2018,1,True
4049,1973,3036,-97,25,2017,0,True
4050,1931,3976,-99,21,2017,0,False
4051,1931,8023,-99,37,2017,0,False
4052,1925,5446,-94,24,2017,0,False
4053,2001,7200,-95,24,2018,0,False
4054,1953,5152,-86,21,2017,0,True
4055,1998,6358,-82,26,2016,0,False
4056,1928,3558,-87,24,2018,1,True
4057,1996,3238,-97,42,2016,0,True
4058,1945,7494,-97,25,2017,1,True
4059,1924,9499,-82,21,2018,1,True
4060,1921,3000,-95,21,2017,1,False
4061,1923,4368,-86,26,2016,0,True
4062,2016,5137,-94,46,2018,0,True
4063,2015,8461,-99,37,2016,0,True
4064,1989,1511,-94,37,2018,0,True
4065,1932,2671,-81,42,2017,0,True
4066,1929,1361,-81,25,2018,0,True
4067,1938,4427,-97,25,2018,1,True
4068,1958,9468,-99,29,2016,0,False
4069,1921,6608,-87,46,2016,0,True
4070,2014,2711,-86,21,2018,1,True
4071,1956,7425,-82,25,2016,1,False
4072,1974,9912,-84,26,2018,1,False
4073,1968,8337,-81,24,2018,1,False
4074,1986,6680,-97,38,2016,1,False
4075,2003,1694,-86,26,2018,1,True
4076,1960,4971,-86,29,2017,1,False
4077,1970,4664,-87,37,2016,0,True
4078,1985,8174,-95,42,2016,0,False
4079,1944,8009,-81,46,2017,0,True
4080,2011,5429,-99,38,2016,1,True
4081,1989,4208,-95,28,2017,1,False
4082,1973,9298,-99,25,2016,0,False
4083,1952,3905,-82,21,2017,0,False
4084,1922,1060,-87,26,2016,1,True
4085,1933,5891,-90,42,2018,0,False
4086,2014,7982,-97,25,2018,0,True
4087,1925,1755,-97,46,2017,1,False
4088,1927,8505,-99,24,2018,0,False
4089,1978,5989,-95,29,2016,1,False
4090,1973,3171,-86,28,2016,1,True
4091,1930,5016,-99,28,2018,0,True
4092,1969,6403,-84,21,2016,0,False
4093,1918,6541,-95,38,2016,0,True
4094,1962,2674,-86,46,2016,1,True
4095,1942,7615,-81,37,2018,0,False
4096,2000,6305,-81,46,2017,1,False
4097,1911,9061,-87,37,2017,0,False
4098,1931,8657,-95,26,2018,1,False
4099,2015,4147,-81,46,2016,0,True
4100,2005,8629,-99,21,2018,1,False
4101,1934,7814,-99,28,2016,0,False
4102,2003,7875,-99,26,2018,0,False
4103,1982,3063,-82,42,2016,1,True
4104,1956,9556,-95,26,2018,1,False
4105,1950,7612,-81,28,2017,0,False
4106,1919,9899,-82,46,2018,1,False
4107,1975,2081,-99,29,2017,0,True
4108,1929,3053,-84,28,2018,1,True
4109,1970,3979,-82,38,2017,1,False
4110,1941,6794,-86,21,2016,0,False
4111,2005,9797,-84,46,2016,0,False
4112,1945,6354,-97,29,2017,0,False
4113,1973,1755,-87,24,2016,1,True
4114,1977,7709,-81,37,2018,0,True
4115,1943,1087,-95,46,2016,0,True
4116,1951,9323,-95,42,2016,1,False
4117,1931,2898,-90,21,2016,0,True
4118,2007,8691,-99,28,2017,0,False
4119,1919,8794,-86,25,2017,0,False
4120,1983,1303,-99,24,2016,1,True
4121,1938,6299,-81,25,2017,0,False
4122,1920,9205,-97,29,2016,1,False
4123,1964,7874,-95,42,2016,0,False
4124,1992,3107,-86,29,2017,1,True
4125,1994,1308,-99,25,2016,0,True
4126,1998,7235,-82,25,2017,0,False
4127,1938,8673,-94,21,2018,1,True
4128,1977,2562,-82,46,2018,0,False
4129,1981,2661,-97,46,2018,0,True
4130,1923,6750,-97,42,2017,0,True
4131,1956,6696,-81,38,2017,0,False
4132,1954,2353,-94,38,2017,0,True
4133,1946,5475,-84,29,2018,0,False
4134,1989,6060,-84,29,2018,1,False
4135,2013,6531,-95,37,2016,1,False
4136,1996,9585,-90,28,2016,1,False
4137,1931,5953,-82,26,2016,0,False
4138,1940,5439,-87,42,2017,0,True
4139,1930,6059,-82,42,2017,0,False
4140,1955,8302,-90,42,2016,0,False
4141,1957,8369,-86,37,2017,0,False
4142,1967,9024,-84,28,2018,1,False
4143,1965,7786,-84,25,2016,0,False
4144,1948,1538,-81,25,2018,0,True
4145,1986,7294,-94,42,2017,0,False
4146,1973,5919,-81,29,2016,1,False
4147,2012,1345,-86,25,2018,1,True
4148,1934,3396,-87,24,2018,0,True
4149,2013,6631,-84,21,2018,1,False
4150,1952,4142,-94,29,2018,1,False
4151,1997,1935,-81,29,2017,1,True
4152,2011,7241,-94,42,2018,0,True
4153,1969,7631,-94,37,2018,1,False
4154,1927,5038,-94,28,2018,1,True
4155,1974,6083,-82,29,2018,0,False
4156,1947,3770,-90,29,2016,0,True
4157,1986,8274,-94,38,2017,0,False
4158,1926,5156,-99,29,2016,1,True
4159,1955,7428,-90,24,2017,1,False
4160,1945,7854,-97,38,2018,1,True
4161,1993,1827,-99,24,2018,1,True
4162,1957,4886,-95,46,2018,1,True
4163,1996,1767,-82,28,2017,0,True
4164,1917,5043,-87,26,2018,0,True
4165,1932,4012,-94,24,2016,1,False
4166,1918,3905,-82,21,2016,0,True
4167,2003,3794,-87,37,2017,1,False
4168,1935,8371,-84,28,2018,0,False
4169,1966,2525,-99,38,2018,0,True
4170,1965,7130,-99,38,2016,0,False
4171,1923,4743,-86,21,2018,1,True
4172,1935,4170,-84,38,2018,0,False
4173,1918,6840,-84,21,2017,0,False
4174,2014,2863,-94,24,2017,1,True
4175,2011,6040,-81,46,2017,0,True
4176,2005,7261,-97,38,2018,0,False
4177,1932,7633,-95,28,2018,1,False
4178,1927,4382,-86,42,2016,1,True
4179,1913,1588,-82,42,2016,1,True
4180,1986,5506,-95,46,2016,1,False
4181,1919,8186,-95,28,2017,1,False
4182,1918,4583,-99,28,2017,0,True
4183,1920,9353,-90,29,2016,0,True
4184,1972,6569,-95,25,2018,1,False
4185,1960,2168,-90,21,2016,1,False
4186,1980,2532,-81,21,2017,1,True
4187,1984,2774,-82,28,2017,0,False
4188,1963,1264,-95,42,2016,0,False
4189,1951,7088,-86,29,2017,1,False
4190,1975,6987,-94,42,2016,0,False
4191,1938,4247,-97,46,2018,1,True
4192,2004,4833,-94,46,2018,1,False
4193,1919,8811,-84,28,2018,1,False
4194,1925,7230,-95,37,2018,0,True
4195,1943,6408,-94,24,2017,1,True
4196,1986,7958,-84,29,2018,1,False
4197,1996,9412,-82,38,2018,1,False
4198,1947,8326,-94,46,2017,0,False
4199,1985,5875,-94,42,2018,1,True
4200,1938,2752,-81,42,2016,0,True
4201,1913,9161,-87,24,2017,1,False
4202,1993,3512,-97,25,2018,0,False
4203,1978,1488,-95,46,2018,0,True
4204,1913,4128,-86,28,2018,1,True
4205,2007,5052,-87,29,2018,1,False
4206,1966,3780,-95,46,2016,1,False
4207,1976,2411,-99,24,2016,0,True
4208,1971,8032,-84,29,2017,1,False
4209,1936,1577,-84,37,2018,0,False
4210,1959,6983,-94,38,2016,0,False
4211,1937,4503,-95,24,2017,1,True
4212,1972,2995,-82,38,2017,0,False
4213,1962,2069,-86,28,2017,0,True
4214,2010,1166,-86,25,2016,1,True
4215,1976,4943,-95,37,2016,1,False
4216,1960,8243,-97,25,2017,1,False
4217,1939,6135,-84,26,2016,1,False
4218,1949,7882,-86,42,2016,1,False
4219,1960,3140,-95,21,2016,1,False
4220,1984,5427,-94,24,2018,1,True
4221,1925,5635,-94,28,2017,0,True
4222,2000,1037,-90,25,2018,0,True
4223,2004,2498,-99,24,2018,1,True
4224,1917,7041,-94,29,2017,1,False
4225,2012,6229,-94,37,2016,0,False
4226,1935,4805,-84,25,2016,1,True
4227,1953,8393,-86,26,2017,0,False
4228,1943,2164,-94,25,2016,1,True
4229,1921,3938,-97,21,2016,0,True
4230,2004,7675,-82,26,2016,1,False
4231,1925,8063,-82,38,2017,1,True
4232,2008,3815,-86,29,2016,0,True
4233,2006,5144,-99,25,2018,1,False
4234,1925,3379,-94,21,2016,1,True
4235,1943,1318,-81,37,2018,1,True
4236,1993,4555,-81,25,2016,1,True
4237,1983,2593,-99,26,2017,0,True
4238,1960,9533,-82,24,2017,0,False
4239,1915,7997,-87,38,2018,0,False
4240,1964,5360,-81,42,2016,0,False
4241,1953,7789,-94,28,2018,1,False
4242,1930,5573,-84,37,2016,0,True
4243,1953,4545,-90,25,2016,1,False
4244,1941,9819,-87,46,2018,1,False
4245,1967,1937,-87,46,2017,1,True
4246,1981,9999,-97,38,2016,1,False
4247,1922,8050,-81,21,2016,0,True
4248,1968,9969,-90,29,2018,1,False
4249,1941,6510,-90,25,2017,0,False
4250,1952,6521,-95,25,2017,1,False
4251,2008,3772,-95,21,2016,0,True
4252,1924,4589,-84,38,2016,1,True
4253,1999,4311,-99,25,2018,1,True
4254,2016,5496,-97,26,2016,0,True
4255,1977,9021,-95,28,2018,0,False
4256,1992,8546,-97,46,2016,1,False
4257,1911,1543,-97,28,2016,0,True
4258,1937,3890,-95,38,2016,0,True
4259,1992,5911,-81,37,2016,1,False
4260,2002,6027,-87,29,2018,1,False
4261,1919,2986,-95,38,2017,0,True
4262,2013,5896,-84,25,2016,1,True
4263,1930,2540,-95,26,2018,1,True
4264,1997,6395,-95,37,2018,0,False
4265,1993,8001,-81,24,2017,1,False
4266,1952,3760,-99,28,2017,1,False
4267,1930,1831,-87,42,2016,1,True
4268,1956,1005,-95,42,2017,0,True
4269,1990,4676,-84,29,2016,0,True
4270,1976,3720,-84,42,2018,1,True
4271,1942,8421,-99,42,2018,0,True
4272,1919,1724,-94,38,2017,0,True
4273,1932,1578,-94,42,2016,1,True
4274,2002,6956,-81,21,2017,1,False
4275,1927,8617,-84,42,2018,1,True
4276,2002,1016,-87,25,2017,0,True
4277,1925,9727,-87,42,2018,0,False
4278,1941,9044,-86,26,2017,0,False
4279,1953,6700,-87,28,2016,0,True
4280,1966,1802,-90,29,2016,1,False
4281,1998,3721,-95,26,2018,1,True
4282,1975,2082,-95,42,2016,0,True
4283,1953,3260,-81,46,2017,1,False
4284,1928,1103,-81,24,2017,0,True
4285,1980,6003,-81,29,2017,0,True
4286,1917,8520,-99,46,2016,1,True
4287,1963,7239,-90,26,2018,1,False
4288,2010,7380,-90,46,2017,1,False
4289,1953,9220,-97,26,2016,0,False
4290,2002,6669,-97,46,2016,1,False
4291,2011,6739,-95,21,2017,1,False
4292,1915,5937,-95,42,2018,0,True
4293,2008,5771,-90,24,2016,0,True
4294,1936,8933,-97,26,2016,1,True
4295,1950,6834,-90,21,2016,0,False
4296,1932,1750,-82,21,2017,0,True
4297,2010,5612,-97,25,2017,0,False
4298,2000,1500,-99,46,2016,1,True
4299,1963,7232,-97,28,2018,0,False
4300,1986,7251,-97,42,2017,0,True
4301,1917,7299,-81,37,2017,1,True
4302,1931,8397,-95,46,2017,0,False
4303,1996,2506,-87,46,2018,1,True
4304,1946,9308,-87,26,2017,1,False
4305,1985,9396,-82,37,2018,1,False
4306,1984,4352,-86,25,2018,0,True
4307,2015,1195,-95,29,2016,0,True
4308,1974,7728,-97,26,2016,0,True
4309,1912,6279,-90,37,2017,0,False
4310,1978,7995,-82,28,2016,1,True
4311,1950,2521,-86,28,2018,0,False
4312,1918,9669,-99,25,2016,1,True
4313,1945,8110,-82,46,2018,0,False
4314,1962,6077,-84,25,2018,0,False
4315,1997,8347,-94,42,2016,0,False
4316,2001,9111,-90,25,2017,0,False
4317,1968,2513,-81,29,2018,0,False
4318,1972,4061,-87,38,2018,1,True
4319,1962,2872,-86,38,2017,1,False
4320,1955,3929,-82,26,2017,0,True
4321,1928,2242,-90,46,2017,0,True
4322,1954,4635,-90,26,2017,1,False
4323,1973,1267,-97,37,2016,1,True
4324,2005,3212,-86,26,2016,1,True
4325,2007,4585,-86,46,2016,0,False
4326,1930,5374,-87,25,2016,0,True
4327,1926,2020,-86,26,2017,1,True
4328,1936,8856,-97,37,2016,0,False
4329,1965,8639,-82,25,2016,1,False
4330,2008,1464,-95,37,2018,0,True
4331,1947,5621,-94,24,2017,1,True
4332,1960,3386,-87,46,2017,0,True
4333,1978,9673,-97,24,2018,0,True
4334,2004,5728,-87,42,2016,1,True
4335,1952,9545,-97,46,2018,0,False
4336,1951,5486,-86,28,2018,0,True
4337,1984,9544,-86,42,2017,1,False
4338,1977,7724,-97,29,2018,1,False
4339,1964,8791,-94,26,2017,0,False
4340,1973,2907,-86,37,2016,1,False
4341,2014,9807,-87,38,2018,1,True
4342,1972,2795,-90,29,2016,0,True
4343,2000,7030,-81,42,2018,0,True
4344,1992,1675,-95,28,2018,0,True
4345,1997,4752,-84,37,2017,0,True
4346,2005,6352,-82,24,2017,1,False
4347,2002,9095,-81,37,2016,0,False
4348,1997,5306,-97,29,2017,0,False
4349,1931,4989,-95,24,2016,0,True
4350,1943,4194,-95,38,2016,1,True
4351,1937,9773,-94,38,2018,1,False
4352,1970,7833,-99,28,2016,0,False
4353,1994,7075,-82,26,2016,1,False
4354,1954,3200,-86,26,2017,0,True
4355,1973,8137,-86,37,2016,0,False
4356,1982,8426,-87,26,2017,0,True
4357,1923,4232,-87,37,2017,0,True
4358,1922,6643,-95,28,2016,1,False
4359,2003,5680,-84,28,2016,1,False
4360,1929,9945,-81,42,2016,1,True
4361,1959,1638,-95,21,2016,0,False
4362,1924,4397,-84,24,2017,1,True
4363,2009,8051,-86,21,2016,0,True
4364,1914,8654,-94,25,2016,1,False
4365,1982,5165,-87,37,2017,1,True
4366,1944,7758,-97,37,2016,0,False
4367,2010,9840,-82,46,2018,0,False
4368,2003,9530,-94,46,2018,1,False
4369,1921,5901,-95,21,2018,0,True
4370,1939,3855,-90,28,2017,1,True
4371,1963,7285,-90,37,2018,1,False
4372,1963,4135,-95,37,2017,0,False
4373,1927,1979,-81,24,2018,0,True
4374,1959,3255,-99,46,2017,1,False
4375,1969,8604,-90,21,2016,0,False
4376,1952,6098,-86,37,2016,1,False
4377,1942,3587,-82,24,2017,1,True
4378,1930,5355,-81,29,2018,0,True
4379,1993,7492,-97,25,2016,0,True
4380,1947,6578,-95,29,2017,0,False
4381,2014,4676,-97,25,2017,0,True
4382,1959,7728,-87,28,2016,0,False
4383,1968,4647,-81,37,2016,0,False
4384,1982,8149,-99,38,2018,1,False
4385,1931,2334,-81,26,2017,1,False
4386,1945,6566,-95,26,2016,0,False
4387,1931,6739,-82,42,2018,1,True
4388,1940,1611,-82,46,2018,0,True
4389,1992,4592,-95,46,2017,0,False
4390,1966,3519,-99,28,2017,1,False
4391,1910,3619,-81,25,2018,1,True
4392,1911,6240,-95,38,2018,1,True
4393,1984,7983,-97,46,2018,0,False
4394,1950,7411,-86,37,2016,0,False
4395,1988,1312,-94,24,2017,1,True
4396,2012,6938,-95,37,2016,0,True
4397,1917,2733,-99,28,2016,1,True
4398,2007,6389,-87,26,2018,1,False
4399,1945,1213,-95,29,2018,0,True
4400,1947,6881,-90,42,2017,1,True
4401,1971,3831,-87,28,2017,1,True
4402,1947,2768,-94,46,2018,1,True
4403,2011,8429,-95,28,2016,1,True
4404,1988,1674,-81,25,2016,0,True
4405,1927,2796,-87,29,2018,0,True
4406,2004,2420,-90,37,2016,1,False
4407,1966,3364,-95,42,2016,1,True
4408,1966,5008,-81,26,2016,1,False
4409,1985,9852,-90,21,2016,1,False
4410,1974,6500,-94,46,2017,1,True
4411,1971,1443,-99,26,2016,1,True
4412,1918,1437,-81,25,2017,0,True
4413,1946,9808,-90,38,2018,1,False
4414,2009,7058,-99,25,2016,0,False
4415,1940,9662,-81,38,2018,1,True
4416,1930,2794,-87,37,2018,0,True
4417,2015,6564,-86,25,2017,0,True
4418,1963,2777,-95,37,2017,1,True
4419,2006,7047,-94,37,2016,1,False
4420,1973,7789,-99,29,2018,1,False
4421,1982,6435,-87,37,2017,1,False
4422,1978,6996,-97,38,2018,1,True
4423,1954,8192,-95,24,2018,1,False
4424,1936,2028,-87,28,2017,0,True
4425,2006,7630,-97,37,2016,1,False
4426,1993,5584,-97,21,2018,0,False
4427,1920,8942,-86,37,2016,1,False
4428,1943,9637,-94,38,2017,1,False
4429,1938,2218,-90,38,2016,0,True
4430,1958,8595,-97,26,2018,0,False
4431,1961,5879,-94,24,2016,1,False
4432,1914,5220,-99,46,2017,0,False
4433,1992,6077,-82,26,2017,1,False
4434,2003,9801,-94,26,2018,1,False
4435,1915,4869,-95,29,2017,1,True
4436,1931,9192,-99,29,2016,0,False
4437,1975,2867,-94,42,2016,1,True
4438,1929,3415,-84,38,2017,0,True
4439,2002,8057,-97,42,2017,1,False
4440,1983,2203,-90,28,2016,0,True
4441,2009,2403,-84,21,2018,0,True
4442,1912,4312,-97,38,2016,1,True
4443,1984,9732,-84,26,2017,1,False
4444,1923,4200,-94,26,2018,0,True
4445,1936,7048,-99,37,2016,1,False
4446,1987,7078,-95,46,2016,1,True
4447,2008,3919,-87,25,2017,1,False
4448,2011,3728,-94,21,2017,1,True
4449,1967,6835,-90,21,2017,1,False
4450,1962,9180,-84,21,2018,1,False
4451,1924,8519,-94,38,2017,1,False
4452,1966,8429,-82,38,2016,1,False
4453,1969,2267,-97,42,2017,0,False
4454,1984,6444,-81,42,2017,0,True
4455,1995,6119,-94,26,2017,1,True
4456,1934,6975,-87,25,2018,0,False
4457,1942,8557,-84,37,2016,1,True
4458,1989,2119,-90,42,2017,0,False
4459,1914,6721,-90,42,2017,1,True
4460,1950,1091,-86,26,2016,1,True
4461,1926,7970,-86,38,2017,0,True
4462,1919,2612,-90,29,2017,0,True
4463,1947,8007,-84,28,2017,1,True
4464,2004,8373,-82,29,2018,0,False
4465,2008,8805,-82,25,2017,0,False
4466,2007,4167,-84,28,2016,0,True
4467,1924,2716,-95,28,2016,0,True
4468,1938,9454,-84,37,2017,1,False
4469,2005,6845,-84,37,2018,0,False
4470,2013,7620,-87,29,2018,0,False
4471,1978,1389,-81,21,2018,0,True
4472,1933,5201,-97,38,2017,1,False
4473,1999,9881,-95,24,2018,1,False
4474,1919,2918,-95,21,2016,0,True
4475,1982,9266,-95,28,2018,1,False
4476,1939,1742,-87,42,2016,0,True
4477,2001,3880,-90,46,2017,0,True
4478,2003,5848,-99,24,2017,0,False
4479,1953,8501,-95,42,2018,1,False
4480,1978,3959,-84,46,2017,0,False
4481,1962,5069,-87,26,2017,0,False
4482,1918,5105,-90,42,2016,0,True
4483,1960,3041,-95,42,2018,0,False
4484,2009,4088,-94,29,2016,0,True
4485,1981,2563,-97,46,2018,0,True
4486,2015,4964,-99,21,2016,0,True
4487,1983,4230,-82,46,2016,1,False
4488,1910,8224,-90,26,2016,1,True
4489,1997,4242,-94,25,2018,0,True
4490,1999,7726,-94,28,2016,1,True
4491,2005,8902,-95,37,2018,1,False
4492,1988,6696,-97,37,2016,0,True
4493,1988,1202,-90,37,2016,0,False
4494,2001,6723,-81,26,2018,1,False
4495,1994,4932,-95,26,2018,1,False
4496,1974,2958,-84,42,2017,1,True
4497,1930,8338,-84,25,2018,0,False
4498,1946,6704,-95,21,2016,1,False
4499,1949,5029,-90,42,2016,1,False
4500,1975,7552,-90,21,2017,1,False
4501,1964,7773,-97,29,2016,0,False
4502,1945,4745,-86,42,2016,1,False
4503,1951,1006,-82,25,2017,1,True
4504,1990,6691,-86,37,2018,1,False
4505,1932,9282,-86,25,2016,1,False
4506,1988,5739,-94,24,2017,1,True
4507,1966,2338,-99,26,2016,0,True
4508,1910,4429,-95,21,2016,0,True
4509,1983,5594,-99,24,2016,1,False
4510,1991,2670,-99,38,2017,1,True
4511,1993,7237,-94,28,2017,0,True
4512,2008,8647,-81,46,2018,0,False
4513,1994,6318,-81,21,2016,0,False
4514,1968,8727,-81,46,2016,0,False
4515,2014,9901,-94,24,2016,0,False
4516,1973,6450,-86,37,2016,0,True
4517,1990,7408,-94,26,2017,1,False
4518,2003,6608,-95,38,2018,0,False
4519,1949,6068,-99,38,2016,0,False
4520,1910,1394,-99,42,2016,1,True
4521,1940,7694,-86,38,2016,0,True
4522,1975,7357,-84,28,2017,1,True
4523,1975,9803,-95,46,2017,1,False
4524,1957,2611,-87,25,2018,1,True
4525,1986,2541,-95,21,2018,1,True
4526,1967,3943,-82,29,2016,1,False
4527,1940,5776,-86,26,2018,0,True
4528,1925,5647,-99,37,2016,1,True
4529,1924,1377,-87,38,2016,0,True
4530,1983,9886,-87,25,2018,0,False
4531,1996,8426,-86,24,2018,1,False
4532,1956,6660,-81,42,2016,0,False
4533,1980,2948,-90,37,2018,1,True
4534,2016,2256,-84,46,2018,0,True
4535,1978,5696,-90,37,2017,0,False
4536,1959,6316,-87,37,2018,1,False
4537,1923,6613,-82,46,2016,1,True
4538,1972,7379,-94,25,2016,1,True
4539,1972,8742,-97,26,2016,1,False
4540,1925,2016,-99,26,2016,1,True
4541,1928,5709,-94,29,2016,1,True
4542,2013,4890,-95,42,2016,0,True
4543,1951,5458,-97,38,2018,0,True
4544,1998,7226,-97,46,2017,0,False
4545,1937,3269,-86,29,2016,1,True
4546,1910,3260,-86,25,2018,1,True
4547,1921,8053,-87,46,2018,1,True
4548,1970,1333,-90,21,2016,1,False
4549,1970,9152,-84,37,2018,1,False
4550,1962,2930,-94,46,2017,0,False
4551,1983,7504,-84,42,2017,0,False
4552,1985,3088,-95,21,2018,1,True
4553,1923,9808,-84,38,2017,0,True
4554,1946,9614,-90,25,2017,0,False
4555,1913,4576,-86,46,2017,0,True
4556,1976,1902,-97,37,2017,0,True
4557,1964,1994,-84,26,2018,1,True
4558,1913,5517,-86,46,2018,1,True
4559,1970,9507,-99,28,2017,0,False
4560,1996,5095,-82,28,2016,0,False
4561,1953,9210,-82,29,2017,0,True
4562,1936,6499,-99,29,2017,1,False
4563,1976,8297,-90,38,2017,0,False
4564,1915,2258,-95,24,2018,0,False
4565,1913,8604,-86,42,2017,1,True
4566,2010,7384,-82,42,2017,1,True
4567,1973,9018,-82,21,2018,0,False
4568,1929,5589,-90,37,2017,0,True
4569,1961,8773,-82,46,2016,1,False
4570,2011,9707,-94,37,2016,0,False
4571,1996,1445,-84,29,2017,0,True
4572,1996,2915,-95,38,2016,0,False
4573,1955,3276,-99,25,2017,1,True
4574,1955,6699,-81,42,2017,1,False
4575,2005,9722,-82,26,2016,1,False
4576,2013,4905,-81,29,2017,0,True
4577,1943,2187,-86,42,2018,1,True
4578,1968,7085,-81,21,2016,1,False
4579,1961,1909,-94,21,2017,0,True
4580,2001,8559,-94,28,2016,1,False
4581,1975,6083,-81,42,2018,1,False
4582,1994,6226,-81,26,2017,1,True
4583,1969,4689,-82,25,2016,1,False
4584,1949,8325,-94,29,2016,1,False
4585,1993,3627,-90,38,2018,0,False
4586,1915,2141,-87,25,2016,0,True
4587,1979,6636,-86,42,2016,1,True
4588,2009,1074,-84,24,2018,1,True
4589,1962,3178,-94,37,2017,0,False
4590,1934,4968,-97,38,2017,0,True
4591,2013,5471,-82,24,2017,0,True
4592,1920,2031,-99,46,2017,0,True
4593,1994,1668,-97,38,2017,0,False
4594,1989,8814,-90,29,2018,0,False
4595,1925,9735,-97,24,2017,0,False
4596,1981,8388,-95,26,2018,0,True
4597,1983,8847,-81,24,2018,1,False
4598,1996,3389,-94,37,2018,1,True
4599,1998,2646,-87,29,2018,1,False
4600,1985,1273,-99,24,2016,0,True
4601,2006,2340,-87,29,2018,0,True
4602,1946,6152,-99,26,2018,1,False
4603,2007,3844,-95,21,2016,1,True
4604,1997,4490,-95,29,2017,1,True
4605,1991,8689,-84,26,2018,0,False
4606,1965,6714,-94,25,2017,1,False
4607,1999,8230,-84,42,2017,1,False
4608,1954,9983,-86,28,2016,1,False
4609,1954,3548,-95,42,2017,1,False
4610,1971,9823,-90,38,2017,1,True
4611,1980,4312,-90,38,2016,1,True
4612,2008,1361,-84,26,2018,0,True
4613,2011,4697,-86,37,2018,1,True
4614,1972,2166,-87,29,2016,1,False
4615,2008,4433,-94,24,2016,1,False
4616,1977,9160,-94,38,2016,0,False
4617,2011,8382,-95,24,2017,0,False
4618,1976,9970,-81,28,2017,0,False
4619,1930,9946,-86,46,2018,1,False
4620,1989,5472,-84,29,2017,0,True
4621,2004,4456,-99,38,2017,1,False
4622,1919,4970,-87,25,2017,1,False
4623,1950,8968,-84,26,2016,1,False
4624,1996,7213,-95,25,2017,0,True
4625,2013,6825,-99,21,2017,1,True
4626,1939,6761,-81,28,2017,0,False
4627,1921,6987,-86,25,2017,0,True
4628,1943,1281,-90,28,2017,0,False
4629,1986,1669,-82,37,2016,0,False
4630,2013,2922,-95,21,2017,1,True
4631,2013,6682,-94,37,2016,1,True
4632,1956,6748,-81,42,2017,1,False
4633,1976,3784,-99,29,2016,0,True
4634,1928,8241,-99,42,2016,1,False
4635,1978,1573,-90,42,2016,0,True
4636,1988,4316,-84,37,2017,0,True
4637,1936,2045,-82,37,2017,0,True
4638,1959,6239,-97,37,2017,0,False
4639,1919,4919,-82,38,2017,1,True
4640,2004,5948,-94,26,2018,1,False
4641,1980,8507,-99,29,2016,0,False
4642,1951,2195,-97,25,2016,0,True
4643,1944,3347,-94,24,2016,1,False
4644,1953,9440,-94,25,2018,1,False
4645,1936,4759,-94,42,2016,0,True
4646,1961,4049,-86,29,2018,0,False
4647,1983,4006,-84,25,2016,0,True
4648,1931,4987,-81,26,2018,0,False
4649,1924,7815,-94,28,2018,1,True
4650,1973,4411,-99,29,2017,1,True
4651,1931,6788,-94,24,2016,0,False
4652,1971,5681,-99,28,2017,1,False
4653,1975,9524,-84,28,2016,0,False
4654,1995,3915,-86,24,2018,1,True
4655,1926,6426,-87,38,2018,0,True
4656,2005,7867,-86,37,2016,1,False
4657,1961,8558,-84,38,2017,1,True
4658,1960,5832,-94,46,2016,1,False
4659,1986,1240,-87,26,2018,1,True
4660,1945,2501,-84,28,2016,0,False
4661,1910,1973,-87,24,2016,1,True
4662,1999,7480,-94,38,2016,0,False
4663,2004,4657,-84,24,2016,0,True
4664,1958,4704,-95,21,2017,0,False
4665,1992,8857,-84,26,2016,1,False
4666,2016,5292,-86,46,2016,0,False
4667,1928,3120,-87,37,2018,0,True
4668,2013,3993,-81,29,2016,1,True
4669,1925,7059,-90,24,2018,0,True
4670,2008,5095,-84,37,2017,0,True
4671,1910,2928,-90,25,2017,0,True
4672,1994,3356,-94,29,2016,0,True
4673,1932,4963,-94,37,2018,1,True
4674,1956,7731,-87,46,2017,0,True
4675,1935,1842,-90,28,2017,1,True
4676,1977,3317,-99,21,2016,0,True
4677,1958,2240,-81,37,2017,1,False
4678,1980,9159,-87,38,2017,1,True
4679,2011,9142,-87,42,2016,1,False
4680,2001,8420,-86,24,2016,0,False
4681,1926,6033,-82,46,2016,0,True
4682,1998,4371,-95,42,2017,0,True
4683,1923,8825,-97,24,2018,0,True
4684,1959,8857,-81,25,2016,0,False
4685,1930,9257,-81,28,2018,0,False
4686,2000,5520,-99,24,2016,1,False
4687,2009,1222,-81,37,2017,1,True
4688,1932,3127,-95,46,2018,1,True
4689,1939,7631,-99,46,2016,1,True
4690,1976,5164,-95,46,2017,1,True
4691,1920,1511,-95,46,2017,0,False
4692,1924,9304,-87,46,2017,0,False
4693,1977,8079,-90,26,2017,0,False
4694,1999,1259,-94,25,2017,1,True
4695,1918,3542,-97,21,2018,0,True
4696,1979,7092,-86,46,2018,0,True
4697,1991,4748,-90,29,2017,1,True
4698,1962,8659,-81,25,2016,1,False
4699,1910,3847,-82,29,2018,0,True
